1631316990379283167,0.252080,-0.002588,-0.099340,-0.000018,0.000007,1.000000,0.000071
1631316990480870131,0.252080,-0.002588,-0.099340,-0.000018,0.000007,1.000000,0.000071
1631316990582047942,0.252080,-0.002588,-0.099340,-0.000018,0.000007,1.000000,0.000071
1631316990677410569,0.252080,-0.002588,-0.099340,-0.000018,0.000007,1.000000,0.000071
1631316990780940298,0.252080,-0.002588,-0.099340,-0.000018,0.000007,1.000000,0.000071
1631316990877614861,0.250571,-0.005605,-0.099800,0.000006,0.000050,1.000000,0.000050
1631316990981025020,0.249743,-0.004981,-0.102409,0.000043,0.000048,1.000000,0.000040
1631316991077668314,0.250541,-0.006261,-0.103461,0.000070,0.000145,1.000000,0.000044
1631316991178859991,0.250582,-0.005263,-0.102155,0.000026,0.000047,1.000000,0.000064
1631316991278275482,0.250562,-0.004861,-0.102487,0.000061,0.000081,1.000000,0.000049
1631316991379451640,0.250006,-0.004821,-0.103053,0.000017,0.000017,1.000000,0.000035
1631316991478016890,0.249346,-0.005264,-0.104092,0.000063,0.000108,1.000000,0.000032
1631316991578439959,0.251688,-0.005112,-0.104980,0.000039,0.000127,1.000000,0.000049
1631316991679735625,0.252020,-0.004596,-0.103837,0.000081,0.000115,1.000000,0.000047
1631316991780809455,0.251805,-0.005293,-0.103670,0.000025,0.000109,1.000000,0.000043
1631316991877921940,0.250577,-0.006402,-0.105306,0.000066,0.000127,1.000000,0.000036
1631316991979406283,0.250063,-0.005682,-0.104716,0.000023,0.000129,1.000000,0.000043
1631316992078387890,0.249937,-0.005249,-0.106655,0.000097,0.000130,1.000000,0.000026
1631316992179975686,0.248272,-0.004899,-0.105062,0.000063,0.000130,1.000000,0.000025
1631316992278071545,0.249074,-0.005153,-0.106430,0.000074,0.000133,1.000000,0.000029
1631316992381240623,0.249834,-0.006908,-0.107157,0.000123,0.000180,1.000000,0.000036
1631316992478098347,0.250820,-0.007070,-0.105878,0.000025,0.000127,1.000000,0.000029
1631316992577765181,0.251398,-0.007171,-0.105903,0.000028,0.000148,1.000000,0.000035
1631316992681213576,0.249677,-0.005817,-0.104450,0.000023,0.000097,1.000000,0.000032
1631316992778125681,0.249216,-0.005508,-0.105938,0.000065,0.000152,1.000000,0.000038
1631316992879565768,0.248489,-0.005782,-0.105478,0.000068,0.000136,1.000000,0.000023
1631316992980735563,0.249210,-0.005061,-0.105187,0.000026,0.000093,1.000000,0.000029
1631316993078743804,0.249294,-0.004996,-0.106413,0.000100,0.000160,1.000000,0.000024
1631316993178909372,0.249714,-0.006725,-0.106205,0.000009,0.000149,1.000000,0.000037
1631316993281492453,0.250588,-0.006839,-0.106071,0.000056,0.000145,1.000000,0.000040
1631316993378613741,0.248667,-0.007335,-0.108397,0.000073,0.000195,1.000000,0.000036
1631316993477798484,0.250334,-0.006366,-0.106631,0.000073,0.000182,1.000000,0.000034
1631316993578108387,0.249387,-0.006090,-0.106174,0.000039,0.000121,1.000000,0.000022
1631316993682496675,0.248757,-0.006823,-0.105849,0.000032,0.000130,1.000000,0.000016
1631316993778488224,0.248979,-0.005814,-0.105059,0.000014,0.000105,1.000000,0.000023
1631316993878944007,0.248328,-0.006002,-0.105311,0.000032,0.000144,1.000000,0.000027
1631316993981057116,0.249170,-0.006469,-0.105727,0.000003,0.000163,1.000000,0.000028
1631316994077722893,0.248404,-0.005715,-0.106266,0.000060,0.000121,1.000000,0.000025
1631316994179208981,0.248702,-0.006976,-0.107021,0.000064,0.000152,1.000000,0.000032
1631316994278899536,0.250116,-0.006094,-0.107109,0.000060,0.000152,1.000000,0.000030
1631316994381345102,0.249252,-0.006693,-0.107853,0.000070,0.000203,1.000000,0.000031
1631316994478863762,0.248903,-0.006464,-0.106532,0.000034,0.000132,1.000000,0.000027
1631316994578272101,0.249704,-0.007281,-0.105827,0.000050,0.000139,1.000000,0.000034
1631316994678822538,0.248981,-0.007184,-0.106213,0.000066,0.000136,1.000000,0.000014
1631316994780138027,0.248367,-0.007550,-0.106819,0.000062,0.000169,1.000000,0.000029
1631316994878351545,0.248498,-0.007201,-0.107120,0.000085,0.000162,1.000000,0.000032
1631316994979681281,0.248661,-0.006537,-0.107497,0.000033,0.000134,1.000000,0.000029
1631316995077544279,0.249518,-0.006219,-0.107280,0.000067,0.000142,1.000000,0.000028
1631316995177699224,0.248933,-0.006243,-0.107152,0.000038,0.000166,1.000000,0.000023
1631316995280429518,0.248764,-0.006441,-0.107092,0.000102,0.000196,1.000000,0.000033
1631316995376864961,0.248629,-0.005992,-0.107423,0.000042,0.000184,1.000000,0.000031
1631316995477413918,0.248436,-0.006851,-0.106651,0.000059,0.000175,1.000000,0.000025
1631316995579894531,0.247949,-0.006593,-0.106247,0.000091,0.000171,1.000000,0.000028
1631316995677765610,0.249626,-0.006168,-0.106828,0.000061,0.000146,1.000000,0.000032
1631316995776829549,0.251121,-0.005995,-0.105944,0.000066,0.000164,1.000000,0.000036
1631316995878147907,0.251107,-0.006243,-0.106200,0.000028,0.000141,1.000000,0.000046
1631316995981424798,0.250241,-0.004987,-0.106480,0.000080,0.000137,1.000000,0.000032
1631316996077461953,0.249945,-0.005469,-0.106613,0.000115,0.000141,1.000000,0.000034
1631316996177221821,0.250384,-0.005621,-0.105998,0.000071,0.000157,1.000000,0.000041
1631316996280392419,0.250770,-0.005737,-0.105342,0.000045,0.000116,1.000000,0.000044
1631316996379247247,0.249732,-0.005251,-0.105708,0.000073,0.000146,1.000000,0.000034
1631316996480240724,0.247752,-0.005124,-0.104388,0.000063,0.000093,1.000000,0.000024
1631316996576864738,0.247641,-0.005524,-0.105210,0.000053,0.000114,1.000000,0.000023
1631316996676509005,0.250855,-0.005590,-0.106498,0.000045,0.000168,1.000000,0.000038
1631316996779190429,0.251615,-0.005444,-0.105981,0.000064,0.000139,1.000000,0.000037
1631316996876920889,0.251665,-0.004268,-0.104704,0.000043,0.000069,1.000000,0.000047
1631316996976883405,0.250025,-0.003897,-0.105238,0.000079,0.000094,1.000000,0.000025
1631316997078344452,0.250547,-0.005189,-0.105053,0.000054,0.000140,1.000000,0.000037
1631316997176876268,0.250564,-0.004802,-0.104765,0.000056,0.000097,1.000000,0.000035
1631316997277443031,0.250519,-0.004667,-0.104690,0.000069,0.000069,1.000000,0.000042
1631316997377680999,0.251321,-0.004419,-0.104448,0.000091,0.000086,1.000000,0.000044
1631316997477411534,0.251603,-0.005108,-0.104316,0.000012,0.000094,1.000000,0.000043
1631316997580123060,0.250632,-0.004858,-0.105051,0.000091,0.000126,1.000000,0.000039
1631316997676565028,0.250764,-0.004750,-0.105628,0.000071,0.000140,1.000000,0.000033
1631316997776677409,0.250283,-0.004259,-0.105127,0.000051,0.000068,1.000000,0.000033
1631316997878428640,0.249678,-0.004395,-0.105086,0.000088,0.000117,1.000000,0.000032
1631316997980028192,0.250361,-0.005103,-0.104515,0.000064,0.000138,1.000000,0.000036
1631316998079352456,0.251552,-0.004882,-0.104541,0.000064,0.000129,1.000000,0.000043
1631316998176947845,0.249405,-0.005262,-0.105304,0.000121,0.000117,1.000000,0.000034
1631316998278478000,0.250116,-0.003794,-0.104338,0.000068,0.000082,1.000000,0.000038
1631316998381981069,0.250103,-0.003876,-0.103342,0.000079,0.000114,1.000000,0.000034
1631316998477892177,0.250320,-0.003669,-0.102725,0.000006,0.000078,1.000000,0.000037
1631316998578099564,0.250167,-0.004197,-0.103239,0.000078,0.000125,1.000000,0.000033
1631316998679788645,0.249448,-0.004293,-0.103556,0.000062,0.000176,1.000000,0.000029
1631316998780686882,0.250348,-0.004097,-0.103540,0.000071,0.000190,1.000000,0.000035
1631316998877800716,0.249493,-0.004979,-0.104230,0.000064,0.000223,1.000000,0.000031
1631316998977149895,0.249454,-0.004785,-0.104415,0.000033,0.000239,1.000000,0.000036
1631316999078752601,0.250090,-0.004521,-0.104101,0.000065,0.000241,1.000000,0.000039
1631316999181335880,0.250907,-0.004320,-0.103460,0.000052,0.000241,1.000000,0.000035
1631316999278105532,0.249388,-0.004256,-0.103656,0.000027,0.000195,1.000000,0.000028
1631316999380454671,0.248713,-0.004319,-0.104117,0.000085,0.000246,1.000000,0.000028
1631316999477256329,0.249957,-0.004712,-0.103558,0.000107,0.000210,1.000000,0.000045
1631316999577595056,0.250518,-0.004935,-0.103256,0.000031,0.000178,1.000000,0.000036
1631316999678812006,0.249750,-0.004488,-0.104307,0.000094,0.000225,1.000000,0.000033
1631316999780117594,0.248253,-0.004849,-0.103615,0.000061,0.000225,1.000000,0.000027
1631316999877989403,0.249039,-0.005537,-0.103822,0.000054,0.000171,1.000000,0.000034
1631316999977369745,0.248266,-0.004234,-0.103552,0.000072,0.000138,1.000000,0.000028
1631317000080211759,0.248843,-0.004897,-0.103640,0.000090,0.000158,1.000000,0.000029
1631317000179216113,0.249669,-0.005016,-0.104420,0.000089,0.000153,1.000000,0.000035
1631317000280447694,0.249575,-0.005617,-0.104577,0.000069,0.000166,1.000000,0.000039
1631317000376608538,0.248503,-0.005842,-0.103525,0.000077,0.000153,1.000000,0.000031
1631317000477778970,0.248848,-0.005845,-0.104278,0.000092,0.000133,1.000000,0.000039
